leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,label
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
361.0209585855734,161.93755420015427,314.94015179915823,161.44065699668062,369.1098723931335,205.91284011937597,306.18062807297065,202.87348383324846,377.39741851179895,242.02731541800952,306.4823713498469,240.49170592874603,355.5519260689734,241.12624646241267,323.3632036633966,240.62999217253153,5
352.4685196477278,155.67862948201926,305.94108882861866,156.06793401609264,362.15588754952233,199.5333444542915,298.43515628133713,194.62978145284833,364.9753198126481,239.63107151410543,295.26800869765435,236.01356070843104,342.1426413296523,233.7622500574866,315.06434773570174,230.97563729477733,5
343.5743518124259,143.81254200199442,296.2149650489361,143.6079373672195,353.4263632534804,190.16777506338366,289.11023228842686,187.45583542305621,362.7748886518192,225.79454817177125,290.25654917832986,225.69836832252162,339.3607823279985,226.50445688098478,304.08157806637536,223.51147641591237,5
342.63957573527597,144.82232910382066,295.4161700931205,144.13426530285565,352.56577285356803,191.29510085124042,289.21817773514636,187.93887765412603,361.112038369804,228.95830666540036,288.6998316085357,226.9239095804807,339.7160592463344,224.1115380543231,303.5512013608622,224.27822863072723,5
342.63957573527597,144.82232910382066,295.4161700931205,144.13426530285565,352.56577285356803,191.29510085124042,289.21817773514636,187.93887765412603,361.112038369804,228.95830666540036,288.6998316085357,226.9239095804807,339.7160592463344,224.1115380543231,303.5512013608622,224.27822863072723,5
342.63957573527597,144.82232910382066,295.4161700931205,144.13426530285565,352.56577285356803,191.29510085124042,289.21817773514636,187.93887765412603,361.112038369804,228.95830666540036,288.6998316085357,226.9239095804807,339.7160592463344,224.1115380543231,303.5512013608622,224.27822863072723,5
342.63957573527597,144.82232910382066,295.4161700931205,144.13426530285565,352.56577285356803,191.29510085124042,289.21817773514636,187.93887765412603,361.112038369804,228.95830666540036,288.6998316085357,226.9239095804807,339.7160592463344,224.1115380543231,303.5512013608622,224.27822863072723,5
342.63957573527597,144.82232910382066,295.4161700931205,144.13426530285565,352.56577285356803,191.29510085124042,289.21817773514636,187.93887765412603,361.112038369804,228.95830666540036,288.6998316085357,226.9239095804807,339.7160592463344,224.1115380543231,303.5512013608622,224.27822863072723,5
342.63957573527597,144.82232910382066,295.4161700931205,144.13426530285565,352.56577285356803,191.29510085124042,289.21817773514636,187.93887765412603,361.112038369804,228.95830666540036,288.6998316085357,226.9239095804807,339.7160592463344,224.1115380543231,303.5512013608622,224.27822863072723,5
342.63957573527597,144.82232910382066,295.4161700931205,144.13426530285565,352.56577285356803,191.29510085124042,289.21817773514636,187.93887765412603,361.112038369804,228.95830666540036,288.6998316085357,226.9239095804807,339.7160592463344,224.1115380543231,303.5512013608622,224.27822863072723,5
