leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,label
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
329.9854966776819,152.35725112495663,278.7507279864608,152.5580351750896,333.09629322793245,199.4851820060617,270.27335264859795,198.32304246833914,336.2700205918925,224.6452065401299,267.84627808967093,236.97722388624388,324.0723207060948,236.81406488882308,290.3911959993142,238.07653898920617,5
331.7310023496124,161.84322881396173,279.9109050636231,161.17952810533455,337.71341899371635,206.579651298281,271.1459731453026,203.26457345208456,342.0883067825582,235.20071668806338,270.10695953128084,242.20223134466255,324.1339039614227,244.82259447932495,288.922282575996,243.5006717093147,5
323.07318279151855,160.04564749010018,274.87491746272707,159.49229831171337,336.0631769791975,199.8286063776964,258.56904504423454,198.30939665909295,340.0407807408916,237.45332036411534,260.15842238873665,235.90105575940572,316.55094731287176,243.25949340239637,284.80879881559014,241.1323795762173,5
