leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,label
373.1498556754788,166.7282722263457,322.2912337316721,162.20270119560192,409.95237715059733,160.6277081527871,288.88407389322913,153.1034383310072,449.7543686901412,150.0091823714984,240.36336841553117,150.4752907944532,366.68202959154075,243.5161437343089,331.69209991021177,243.70865416577197,1
373.1498556754788,166.7282722263457,322.2912337316721,162.20270119560192,409.95237715059733,160.6277081527871,288.88407389322913,153.1034383310072,449.7543686901412,150.0091823714984,240.36336841553117,150.4752907944532,366.68202959154075,243.5161437343089,331.69209991021177,243.70865416577197,1
373.1498556754788,166.7282722263457,322.2912337316721,162.20270119560192,409.95237715059733,160.6277081527871,288.88407389322913,153.1034383310072,449.7543686901412,150.0091823714984,240.36336841553117,150.4752907944532,366.68202959154075,243.5161437343089,331.69209991021177,243.70865416577197,1
373.1498556754788,166.7282722263457,322.2912337316721,162.20270119560192,409.95237715059733,160.6277081527871,288.88407389322913,153.1034383310072,449.7543686901412,150.0091823714984,240.36336841553117,150.4752907944532,366.68202959154075,243.5161437343089,331.69209991021177,243.70865416577197,1
373.1498556754788,166.7282722263457,322.2912337316721,162.20270119560192,409.95237715059733,160.6277081527871,288.88407389322913,153.1034383310072,449.7543686901412,150.0091823714984,240.36336841553117,150.4752907944532,366.68202959154075,243.5161437343089,331.69209991021177,243.70865416577197,1
373.1498556754788,166.7282722263457,322.2912337316721,162.20270119560192,409.95237715059733,160.6277081527871,288.88407389322913,153.1034383310072,449.7543686901412,150.0091823714984,240.36336841553117,150.4752907944532,366.68202959154075,243.5161437343089,331.69209991021177,243.70865416577197,1
368.6955427558501,162.47489040548152,320.9111237488275,158.34209764734635,404.5012685284607,156.67626830538532,286.8771289988151,150.29821706372638,442.34422053959315,151.8022864666348,244.97173869779323,148.05704774110563,365.9871650683748,240.96873970918875,330.13191934257134,240.60175357358904,1
368.45801138011575,159.92792238392738,321.07481270981435,156.01593985366014,410.28618160205616,159.98294402882613,282.58105038466607,147.19191601614114,447.10851105845177,151.37907161269075,248.20170880117308,147.60881581215727,362.9911796967565,239.55769722355848,325.3314247553194,240.32507438740316,1
365.93044287032234,153.49672658246868,317.0108041868767,147.48657887884224,403.3141708976661,147.68238898311557,283.83694592998677,142.4535113409256,439.1354182094194,146.8824810205504,247.9738495210524,139.85610026385768,361.3760549536248,232.31887099606794,327.91747661186804,230.7905052781861,1
364.8259215633639,148.9416571651402,315.1612060932563,145.23172249501653,399.0718365468873,145.4813635021637,276.80402469484346,138.5337255369029,440.0937738162458,143.46202737433208,243.42793119650503,138.88102977018778,357.87563209473427,228.7959808123792,325.732425972937,227.24613794564695,1
363.1115553917666,151.23417344204213,315.053361889687,142.8740567939226,404.39493188360854,149.49740984475133,277.2795020611177,138.45953588505878,426.7417770313425,145.83031974937649,241.33515018987427,137.86932560152533,356.670169619399,229.84167732093601,329.0880113454038,227.19531456461416,1
363.74226405910593,151.95247529172997,315.1167805989583,146.51791659268466,402.2593951714924,149.26324727419313,287.29409553805044,145.8455943456412,443.5806742060994,147.17758017412956,239.01476047991952,140.4469371900498,360.0022381967843,231.5136085655422,334.75954366144595,229.39456996151557,1
366.70471866360583,154.0751160022824,319.01384977367815,148.359620818124,406.07192679792405,152.38757724237743,286.41412719919407,147.45595952169083,447.661740271401,147.20416772693207,241.4651436225686,142.93592747371744,361.1367262709197,233.56495863287444,329.92366507531716,230.80539372708276,1
366.61160292783615,152.31560188922518,332.53672522956157,152.75468725482705,404.56305866934485,154.75899194310128,285.6862010021722,149.58586130283348,437.51865670202653,147.40434110290656,246.2008763414235,146.8130444774668,361.24011770432213,236.30309816646778,332.1067542487411,234.74300715182346,1
369.78343415222645,150.95413917718932,325.79215292305366,150.4836994195337,402.4078050947867,155.78091788745581,282.46571231980647,151.08664772727272,450.8432686611374,148.61848811014508,244.29862072117518,146.84889134090494,362.7455468200394,235.51776179299546,338.8378761616928,233.0367158079248,1
365.16029165066055,157.5175000245173,323.23447180773593,155.96604216174393,400.9298527673899,162.85289095017671,289.20230401447407,160.96223504548345,422.1920548570099,166.38324374628368,245.40111089769695,161.75762833802946,359.69070579203384,236.57182770097987,329.03222733387634,233.76008741447333,1
363.6552485847172,160.5193641775506,318.8980367699694,159.21482287804116,386.845398431329,197.02832324812326,295.9755539253801,195.45165886586614,409.013169516131,227.1195996790557,277.92664297384107,229.940528143788,359.863438658993,236.5994062685815,330.08393105360756,234.13494311729897,999
366.58207921996876,160.79394060259892,317.1639421652843,159.9549822172201,369.03043436589775,204.9865844839471,313.94067230947775,202.47460246338147,376.3715920591429,244.12681789277218,307.87244076600757,239.05909120910513,357.6471683689015,238.40704968313332,331.3518714603466,234.72025542632215,5
363.79741602411013,159.5542386722363,315.06346113497233,159.21330635441785,366.1497403547097,204.50105243707054,309.1610888922572,202.43154787866055,373.01141772036675,240.09858855233384,304.87616275347426,238.61111259863694,354.374540066832,239.83242776882824,328.8336205746137,236.08424454864436,5
362.27824182495306,156.8973386413703,316.74333955062696,155.55487989623248,367.4935363480265,203.638101319682,308.18617834299096,196.16534352050522,372.26464824465586,239.1351237710384,304.64952514069904,231.14436579053043,350.9965476567899,236.1843912394808,324.7606852984918,232.45437073657175,5
362.0506216715109,156.73933468711803,315.2872383876999,155.815460293792,368.1984779394068,202.58835183641622,307.68000646413407,196.30748204398608,368.6070388866262,238.80607588850668,304.2954146880862,231.7681147633849,353.68362884762536,236.1494226435526,321.88077085956013,233.29680589994464,5
362.56472763857005,155.95028705879196,315.56273160575876,155.98697565574724,365.85564202041985,201.0717115341735,307.42544392650535,196.2848794787933,371.5615184235535,238.06587009550904,304.8119410896,231.84873730133248,355.2400610081581,236.07237221070625,321.8793023517723,232.86059873552705,5
359.6275375390316,159.78923208869787,312.26958408928215,159.71267232431165,363.5647105718676,205.4812212373439,304.8585382494693,203.44895860861521,369.0722955158348,240.81515515833524,302.8202313608468,240.95941265340082,351.84257567587997,238.9093877296367,320.1548031871729,235.87944853381424,5
357.14651496489466,164.77634421866742,310.0460145296455,164.3720551827493,361.2633749433038,206.03369795494805,306.0604535384577,207.13046656602532,367.6706959511996,244.3592206015395,304.20062868139377,240.38393113376222,351.9811221057958,243.57266932158842,323.19550181263804,239.60020004820873,5
354.9597842320446,164.1517535122958,309.8542657885318,162.17684039101792,366.3720589829094,206.25787779342295,299.0156115250188,201.46961171833706,379.8622109652695,237.63923532110942,290.1411042657885,238.65798401782175,352.59647122303267,240.26992088140443,316.7824159112963,238.69021038676416,5
355.4472372769179,160.78844489809322,308.8956021132627,158.99820025325073,395.224716403473,172.7648784645516,277.7171713782336,171.82607558010497,428.51232495541444,170.27483208234918,235.4148809303416,168.79412592591493,350.89665321000564,241.21788895911445,320.3147090291148,238.26555425470525,1
355.77651070569175,154.78110638027715,309.3371254196287,148.56728487236555,383.8840758216701,125.6036525347268,285.48716853956853,118.94693451250329,404.84976577156147,87.86741551082683,265.29496372216875,88.65301091877653,355.8164671360034,236.22525076029416,321.75977613500316,234.34187455610794,999
359.3343860692511,142.86485095356784,314.86240188092415,144.26183946540945,369.18149830605745,113.464329015881,300.42846197577256,109.48555363661139,359.7572613515748,72.20220650477339,308.1685800537302,71.07262383555761,352.2514090153843,233.74833943727907,321.6407006913075,231.34330668862728,0
353.66265247218416,138.52693650485597,319.78648880270043,137.06071317321906,361.62372992878653,108.68441688585986,306.0079229273502,104.52613814436607,347.9681888236818,64.79273919071254,318.96438502210765,67.62011215500297,352.2044726909619,229.53180107455424,321.3072988018982,230.7789639237063,0
355.089534560651,138.85630569296708,319.6162031273141,143.27127420372992,362.9703371069066,107.18426629806422,301.42017720058254,109.35267055261463,347.8974410745581,67.6205263682198,316.3433481129048,69.6431972511727,352.49929636010626,233.2134745236935,320.5082796648215,234.205858016871,0
357.0939032387394,137.85731245044926,319.3185559795554,137.16454096626782,365.09030214041513,106.90711120218353,305.8662582084089,104.84513651745011,353.91838760737556,69.24239951006706,319.8549291722206,67.80664359288286,353.37911548584367,230.6864204164791,321.025650964529,231.52465610625123,0
357.9669727006041,138.97476776961796,320.61161276288504,140.08445175203158,364.9122867915679,107.46900691542514,306.22432991979997,113.04680790003964,353.215023480697,67.66681856635256,322.75823511783545,70.28703943619516,354.50969774387835,231.35661667547566,324.99125247129706,231.0548587178075,0
359.8149723577273,139.47190202063788,321.8839696609955,134.75636714104618,365.4144441384651,106.91790977945791,308.629921284897,102.94529727347053,354.36608867434336,65.23820034293242,324.25971490700283,65.46367459770993,357.32015407857546,229.33426552544688,328.3831406242286,229.48760534693776,0
