leftElbow_x,leftElbow_y,leftHip_x,leftHip_y,leftShoulder_x,leftShoulder_y,leftWrist_x,leftWrist_y,ms_since_last_frame,ms_since_start,rightElbow_x,rightElbow_y,rightHip_x,rightHip_y,rightShoulder_x,rightShoulder_y,rightWrist_x,rightWrist_y
337.50663777561334,204.6392184220175,329.9739730389745,254.8132316073489,331.95992588680684,150.59546951721572,342.0966523269127,252.66078528136123,0,0.0,277.83065350681784,205.310802527594,286.1758967230112,255.6987265590247,269.7310680925688,152.7458831678506,299.99522565846735,242.4538678206583
336.74122453684515,205.81018196730432,329.2528815231525,251.58625673993203,331.87481381848886,150.57184479839015,338.11748990329573,252.57174291644657,108,108.0,277.99378250891084,203.5253352372248,285.4460806302746,255.48736680869104,268.78903497751577,153.1939800438932,299.76149015148377,242.8573952535717
337.361184684288,206.84708673334632,326.49016342365456,257.32750916396174,330.64455351083285,151.99048951851515,338.34100475361873,250.01106058575505,109,217.0,278.0059555417979,205.6099999587307,283.9496528564777,254.9558526850256,267.22695105271885,154.4967506110032,296.07713451436086,243.44012311344892
337.21853564841683,208.0517789901788,325.67626270122173,257.453487233335,329.39087156907954,151.17138516436268,338.9202870740815,252.2441800209127,106,323.0,273.14795051392576,206.92984340029682,283.67749768163543,254.77513866492438,266.5274638775489,153.59378122350074,288.73999476749015,249.801746517738
337.4818383983339,208.188845814335,326.7780237172579,261.4808580120263,329.5116216118203,150.0323001345706,343.52371984830904,251.92089623827948,108,431.0,262.1455581624565,210.8681944171729,279.8501335973765,263.2990077551574,264.0629176941728,154.11433630566583,281.1915195778764,252.2657645554729
338.214922836668,203.08079865479385,320.5771044015252,260.61717158959004,329.37186810318923,151.42408150370858,338.99804537745314,256.2867850850061,110,541.0,252.6957860486261,204.3288880480566,276.4897143619446,260.13482796339804,264.29560087087617,151.9118746150007,247.16551843941687,255.29674815113438
339.63936722246984,208.61246129371943,322.6822037026484,262.05485007941087,331.9924801287664,152.73323765004656,338.15099417688987,260.3956408517641,107,648.0,244.4273377729664,196.67561622701083,277.2493960433676,262.6096763475086,266.2147825529468,148.4665637847792,218.27483564219997,247.36070239246956
334.79102987193306,205.94825014949268,322.1933396235701,263.60541537138914,330.17360049786555,155.77767925330332,336.68984633225665,259.6202869347406,110,758.0,230.13204195138945,187.6697504987072,274.6264881164389,262.33169956139403,267.31257147751063,148.35094608021802,184.2744215097605,227.7147715286852
335.38595670098016,206.0115715108308,319.4481312880782,265.58663201926015,328.53518539145387,156.9179355716366,344.64232912746604,260.38873692848506,124,882.0,220.55744788374759,177.87275859893853,272.8176758460088,264.6296078284864,264.88649444175337,148.27942498638112,164.01738821985867,204.6349918460507
336.2109992232184,208.25782090319439,318.71546090123513,264.23518333570814,326.9904681542192,158.62655232385384,343.2989307676765,263.93477307519885,123,1005.0,210.4086255141848,168.53219734816366,273.53690858228765,262.0582352499097,260.696236284089,150.03587855138812,151.82330548921382,180.4134086527434
334.78024955769746,204.57902293188286,317.30389541909295,267.5721469213954,325.1835458284981,154.94790806889108,334.51342433453874,258.38948585808913,109,1114.0,201.81337493167945,151.71345748086839,276.98946115508954,263.2110210160768,258.52504659394685,146.0918157720057,147.55495268723058,148.23866080559026
332.4157059161037,207.80743093253034,313.9411995075742,265.00865854826685,323.8786303775697,151.5946315616051,334.90651219213674,256.96400489671373,113,1227.0,205.8484477642677,145.27117501798475,275.0653691380347,262.1659384079251,260.57330791766833,143.71552545404944,156.02351181070748,133.35471835424892
330.176504119954,211.84736638730962,315.49569613105115,264.49768880932356,322.874640912529,152.34031453251416,340.3306470309392,262.28471097572844,104,1331.0,196.75769836263885,140.43057994910407,273.47169587719657,263.0531764454689,254.45139917834047,140.1164913516876,155.70659526147008,129.0945350402615
333.0531590307423,208.2157544987906,316.4491203166445,262.9348086971405,322.85824074985493,156.48364572762594,340.0858976733463,266.1022645129004,110,1441.0,198.19541141904637,147.60351595081042,276.4248665321411,262.8931440577388,256.50241355997184,144.91129417012172,152.69227470580083,136.36945576854447
334.06210861408425,212.5620332222392,313.07144610255716,264.27064454428245,325.13710487426437,159.02769176985447,339.39850986794386,262.4662232314141,107,1548.0,208.16747528804711,163.9940138304361,273.4556124254627,263.3669376033905,262.0973849106847,151.40016630451024,141.66739790129725,171.6389901103498
330.7739864926123,214.36296836337158,310.9139019993952,270.7398941338699,327.08331930226296,163.43042366869508,339.03370824353453,268.6994412785324,111,1659.0,217.1571811251046,180.1599126523924,269.3725213574478,266.2080156591015,266.10714252178485,154.64149067834603,160.25014376450596,199.28134796033973
330.6781621067847,214.47264348909098,311.15616289943216,271.3014219155091,326.36892627341683,163.24104797797696,336.8838857149888,269.94956291443094,107,1766.0,217.1616288648044,189.28557969497191,265.877489651546,266.12056039830543,264.087029009346,153.26203899451426,173.35284589772513,214.69304122110282
330.5045106113748,217.31979180061097,310.8911182393446,267.9376997218013,324.8053698957125,160.32123253438817,333.81570628846674,267.77472445124835,109,1875.0,232.01473731893444,200.1796790289285,268.1776359416445,262.77155078602857,262.37509972853115,154.1763535088916,200.78753484022712,245.71825346488544
329.9521327334943,215.11753883226064,314.2164397302926,267.2485845708338,321.16205028260737,160.14756335058246,333.97925500844457,268.3661209052144,107,1982.0,239.25430581171258,209.94030419617783,270.4373171980881,267.8721218177008,260.13654147282205,153.37595820851175,228.50931708945518,255.31178023043051
